product_id,store_id,stock_on_hand,reorder_level,last_updated
1223,21,355,56,2026-03-29 07:03:39.803374
1223,62,356,79,2026-03-29 07:03:39.803377
1223,78,296,91,2026-03-29 07:03:39.803380
1223,49,398,79,2026-03-29 07:03:39.803383
1223,99,55,100,2026-03-29 07:03:39.803385
1224,85,89,60,2026-03-29 07:03:39.803402
1224,91,156,53,2026-03-29 07:03:39.803405
1224,14,142,45,2026-03-29 07:03:39.803407
1224,52,173,98,2026-03-29 07:03:39.803410
1224,43,13,13,2026-03-29 07:03:39.803413
1225,89,158,47,2026-03-29 07:03:39.803429
1225,91,183,24,2026-03-29 07:03:39.803432
1225,66,448,73,2026-03-29 07:03:39.803435
1225,33,23,99,2026-03-29 07:03:39.803437
1225,21,126,28,2026-03-29 07:03:39.803440
1226,89,194,47,2026-03-29 07:03:39.803456
1226,30,32,16,2026-03-29 07:03:39.803459
1226,21,422,56,2026-03-29 07:03:39.803462
1226,9,14,25,2026-03-29 07:03:39.803465
1226,7,498,73,2026-03-29 07:03:39.803468
1227,25,189,41,2026-03-29 07:03:39.803484
1227,88,155,53,2026-03-29 07:03:39.803487
1227,13,457,83,2026-03-29 07:03:39.803490
1227,21,245,50,2026-03-29 07:03:39.803493
1227,18,58,78,2026-03-29 07:03:39.803495
1228,6,145,81,2026-03-29 07:03:39.803511
1228,69,95,87,2026-03-29 07:03:39.803514
1228,66,178,29,2026-03-29 07:03:39.803517
1228,45,281,40,2026-03-29 07:03:39.803520
1228,33,407,20,2026-03-29 07:03:39.803523
1229,28,375,35,2026-03-29 07:03:39.803538
1229,59,474,97,2026-03-29 07:03:39.803541
1229,84,341,55,2026-03-29 07:03:39.803544
1229,38,52,37,2026-03-29 07:03:39.803547
1229,16,322,47,2026-03-29 07:03:39.803549
1230,30,439,27,2026-03-29 07:03:39.803565
1230,43,11,93,2026-03-29 07:03:39.803568
1230,21,272,76,2026-03-29 07:03:39.803571
1230,1,149,21,2026-03-29 07:03:39.803574
1230,89,336,64,2026-03-29 07:03:39.803576
1231,40,362,64,2026-03-29 07:03:39.803592
1231,45,459,75,2026-03-29 07:03:39.803595
1231,46,274,50,2026-03-29 07:03:39.803598
1231,99,393,32,2026-03-29 07:03:39.803601
1231,60,292,25,2026-03-29 07:03:39.803604
1232,45,332,43,2026-03-29 07:03:39.803620
1232,35,293,87,2026-03-29 07:03:39.803622
1232,66,455,97,2026-03-29 07:03:39.803625
1232,46,23,54,2026-03-29 07:03:39.803628
1232,61,258,94,2026-03-29 07:03:39.803631
1233,78,310,62,2026-03-29 07:03:39.803646
1233,77,380,69,2026-03-29 07:03:39.803649
1233,17,242,69,2026-03-29 07:03:39.803652
1233,70,243,36,2026-03-29 07:03:39.803655
1233,27,341,77,2026-03-29 07:03:39.803658
1234,98,247,23,2026-03-29 07:03:39.803673
1234,61,217,77,2026-03-29 07:03:39.803676
1234,13,335,13,2026-03-29 07:03:39.803679
1234,32,131,94,2026-03-29 07:03:39.803682
1234,9,465,34,2026-03-29 07:03:39.803685
1235,63,400,11,2026-03-29 07:03:39.803700
1235,19,-5,12,2026-03-29 07:03:39.803703
1235,4,130,94,2026-03-29 07:03:39.803706
1235,15,354,92,2026-03-29 07:03:39.803709
1235,69,179,13,2026-03-29 07:03:39.803712
1236,12,304,99,2026-03-29 07:03:39.803727
1236,63,184,24,2026-03-29 07:03:39.803730
1236,13,84,80,2026-03-29 07:03:39.803734
1236,28,71,90,2026-03-29 07:03:39.803739
1236,51,273,78,2026-03-29 07:03:39.803744
1237,74,95,82,2026-03-29 07:03:39.803769
1237,59,486,45,2026-03-29 07:03:39.803772
1237,52,88,86,2026-03-29 07:03:39.803775
1237,27,228,85,2026-03-29 07:03:39.803778
1237,58,24,71,2026-03-29 07:03:39.803780
1238,9,239,46,2026-03-29 07:03:39.803796
1238,22,219,39,2026-03-29 07:03:39.803799
1238,97,142,99,2026-03-29 07:03:39.803802
1238,79,138,87,2026-03-29 07:03:39.803805
1238,56,426,66,2026-03-29 07:03:39.803807
1239,53,419,57,2026-03-29 07:03:39.803823
1239,26,20,51,2026-03-29 07:03:39.803826
1239,89,262,63,2026-03-29 07:03:39.803829
1239,15,286,65,2026-03-29 07:03:39.803832
1239,2,23,82,2026-03-29 07:03:39.803835
1240,8,167,88,2026-03-29 07:03:39.803850
1240,17,55,50,2026-03-29 07:03:39.803853
1240,95,302,47,2026-03-29 07:03:39.803856
1240,13,483,85,2026-03-29 07:03:39.803859
1240,90,187,74,2026-03-29 07:03:39.803862
1241,77,260,62,2026-03-29 07:03:39.803881
1241,16,332,82,2026-03-29 07:03:39.803886
1241,22,-5,57,2026-03-29 07:03:39.803891
1241,68,99,68,2026-03-29 07:03:39.803900
1241,20,222,97,2026-03-29 07:03:39.803903
1242,97,158,82,2026-03-29 07:03:39.803921
1242,57,43,18,2026-03-29 07:03:39.803924
1242,38,227,91,2026-03-29 07:03:39.803926
1242,23,182,31,2026-03-29 07:03:39.803929
1242,33,52,16,2026-03-29 07:03:39.803932
1243,42,96,97,2026-03-29 07:03:39.803948
1243,27,444,36,2026-03-29 07:03:39.803951
1243,18,256,38,2026-03-29 07:03:39.803954
1243,2,305,78,2026-03-29 07:03:39.803956
1243,28,385,41,2026-03-29 07:03:39.803959
1244,38,114,75,2026-03-29 07:03:39.803975
1244,50,167,27,2026-03-29 07:03:39.803977
1244,23,470,39,2026-03-29 07:03:39.803980
1244,69,195,59,2026-03-29 07:03:39.803983
1244,74,404,17,2026-03-29 07:03:39.803986
1245,50,179,62,2026-03-29 07:03:39.804001
1245,30,172,96,2026-03-29 07:03:39.804004
1245,16,418,84,2026-03-29 07:03:39.804007
1245,15,234,30,2026-03-29 07:03:39.804010
1245,63,377,35,2026-03-29 07:03:39.804012
1246,27,103,78,2026-03-29 07:03:39.804033
1246,14,491,10,2026-03-29 07:03:39.804038
1246,58,417,97,2026-03-29 07:03:39.804043
1246,8,481,38,2026-03-29 07:03:39.804047
1246,85,249,77,2026-03-29 07:03:39.804050
1247,94,490,56,2026-03-29 07:03:39.804068
1247,98,19,13,2026-03-29 07:03:39.804071
1247,99,66,74,2026-03-29 07:03:39.804073
1247,27,303,87,2026-03-29 07:03:39.804076
1247,74,29,68,2026-03-29 07:03:39.804079
1248,27,118,62,2026-03-29 07:03:39.804095
1248,75,132,84,2026-03-29 07:03:39.804098
1248,46,54,81,2026-03-29 07:03:39.804101
1248,6,87,77,2026-03-29 07:03:39.804104
1248,59,79,100,2026-03-29 07:03:39.804106
1249,41,376,80,2026-03-29 07:03:39.804123
1249,34,104,45,2026-03-29 07:03:39.804126
1249,90,221,62,2026-03-29 07:03:39.804129
1249,49,353,20,2026-03-29 07:03:39.804132
1249,37,349,18,2026-03-29 07:03:39.804135
1250,13,495,74,2026-03-29 07:03:39.804151
1250,51,125,29,2026-03-29 07:03:39.804154
1250,19,247,47,2026-03-29 07:03:39.804156
1250,38,68,77,2026-03-29 07:03:39.804159
1250,60,51,77,2026-03-29 07:03:39.804162
1251,65,391,53,2026-03-29 07:03:39.804178
1251,78,1,58,2026-03-29 07:03:39.804181
1251,83,290,94,2026-03-29 07:03:39.804183
1251,9,133,28,2026-03-29 07:03:39.804186
1251,2,403,48,2026-03-29 07:03:39.804189
1252,45,27,53,2026-03-29 07:03:39.804204
1252,18,447,100,2026-03-29 07:03:39.804207
1252,79,218,80,2026-03-29 07:03:39.804210
1252,84,109,16,2026-03-29 07:03:39.804213
1252,36,347,66,2026-03-29 07:03:39.804215
1253,46,368,20,2026-03-29 07:03:39.804231
1253,64,113,99,2026-03-29 07:03:39.804234
1253,39,188,80,2026-03-29 07:03:39.804237
1253,10,196,54,2026-03-29 07:03:39.804240
1253,17,370,32,2026-03-29 07:03:39.804242
1254,78,191,24,2026-03-29 07:03:39.804258
1254,94,13,80,2026-03-29 07:03:39.804261
1254,58,124,87,2026-03-29 07:03:39.804264
1254,85,327,40,2026-03-29 07:03:39.804267
1254,99,242,92,2026-03-29 07:03:39.804270
1255,58,285,35,2026-03-29 07:03:39.804285
1255,84,31,27,2026-03-29 07:03:39.804288
1255,27,109,11,2026-03-29 07:03:39.804291
1255,57,383,64,2026-03-29 07:03:39.804294
1255,95,157,34,2026-03-29 07:03:39.804297
1256,60,237,88,2026-03-29 07:03:39.804312
1256,55,336,40,2026-03-29 07:03:39.804315
1256,32,388,49,2026-03-29 07:03:39.804318
1256,12,205,29,2026-03-29 07:03:39.804321
1256,39,145,87,2026-03-29 07:03:39.804324
1257,22,460,79,2026-03-29 07:03:39.804339
1257,96,217,76,2026-03-29 07:03:39.804342
1257,53,235,54,2026-03-29 07:03:39.804345
1257,70,298,79,2026-03-29 07:03:39.804348
1257,30,321,55,2026-03-29 07:03:39.804351
1258,57,323,97,2026-03-29 07:03:39.804366
1258,14,436,35,2026-03-29 07:03:39.804369
1258,89,195,68,2026-03-29 07:03:39.804372
1258,29,95,18,2026-03-29 07:03:39.804375
1258,19,19,64,2026-03-29 07:03:39.804377
1259,80,180,55,2026-03-29 07:03:39.804393
1259,19,354,17,2026-03-29 07:03:39.804396
1259,20,142,63,2026-03-29 07:03:39.804398
1259,99,215,53,2026-03-29 07:03:39.804401
1259,100,380,52,2026-03-29 07:03:39.804404
1260,11,480,36,2026-03-29 07:03:39.804420
1260,57,111,25,2026-03-29 07:03:39.804422
1260,73,455,27,2026-03-29 07:03:39.804425
1260,58,145,86,2026-03-29 07:03:39.804428
1260,54,323,94,2026-03-29 07:03:39.804431
1261,36,96,64,2026-03-29 07:03:39.804446
1261,8,360,10,2026-03-29 07:03:39.804449
1261,87,492,88,2026-03-29 07:03:39.804452
1261,37,357,61,2026-03-29 07:03:39.804455
1261,2,194,73,2026-03-29 07:03:39.804458
1262,87,339,24,2026-03-29 07:03:39.804475
1262,31,49,40,2026-03-29 07:03:39.804480
1262,73,228,34,2026-03-29 07:03:39.804484
1262,16,231,55,2026-03-29 07:03:39.804488
1262,98,286,15,2026-03-29 07:03:39.804493
1263,96,413,34,2026-03-29 07:03:39.804516
1263,54,318,93,2026-03-29 07:03:39.804518
1263,17,410,94,2026-03-29 07:03:39.804521
1263,50,460,72,2026-03-29 07:03:39.804524
1263,63,408,46,2026-03-29 07:03:39.804527
1264,24,481,79,2026-03-29 07:03:39.804543
1264,40,393,28,2026-03-29 07:03:39.804546
1264,94,236,54,2026-03-29 07:03:39.804548
1264,69,353,13,2026-03-29 07:03:39.804551
1264,98,162,100,2026-03-29 07:03:39.804554
1265,2,407,73,2026-03-29 07:03:39.804570
1265,63,320,99,2026-03-29 07:03:39.804573
1265,91,159,51,2026-03-29 07:03:39.804576
1265,56,9,92,2026-03-29 07:03:39.804578
1265,68,278,12,2026-03-29 07:03:39.804581
1266,36,50,75,2026-03-29 07:03:39.804597
1266,50,383,94,2026-03-29 07:03:39.804600
1266,34,180,66,2026-03-29 07:03:39.804603
1266,99,189,94,2026-03-29 07:03:39.804606
1266,59,309,53,2026-03-29 07:03:39.804609
1267,57,20,25,2026-03-29 07:03:39.804624
1267,67,36,57,2026-03-29 07:03:39.804627
1267,77,153,71,2026-03-29 07:03:39.804630
1267,4,55,45,2026-03-29 07:03:39.804633
1267,63,16,71,2026-03-29 07:03:39.804635
1268,47,395,32,2026-03-29 07:03:39.804651
1268,82,0,45,2026-03-29 07:03:39.804654
1268,31,37,33,2026-03-29 07:03:39.804657
1268,75,220,38,2026-03-29 07:03:39.804660
1268,5,476,41,2026-03-29 07:03:39.804662
1269,47,210,75,2026-03-29 07:03:39.804678
1269,46,242,90,2026-03-29 07:03:39.804681
1269,35,103,47,2026-03-29 07:03:39.804683
1269,16,371,54,2026-03-29 07:03:39.804686
1269,45,37,64,2026-03-29 07:03:39.804689
1270,73,84,95,2026-03-29 07:03:39.804704
1270,29,233,76,2026-03-29 07:03:39.804707
1270,25,401,82,2026-03-29 07:03:39.804710
1270,40,152,33,2026-03-29 07:03:39.804713
1270,68,431,40,2026-03-29 07:03:39.804716
1271,84,147,98,2026-03-29 07:03:39.804731
1271,59,39,91,2026-03-29 07:03:39.804734
1271,21,372,89,2026-03-29 07:03:39.804737
1271,11,240,16,2026-03-29 07:03:39.804740
1271,15,157,64,2026-03-29 07:03:39.804742
1272,53,288,90,2026-03-29 07:03:39.804758
1272,17,276,66,2026-03-29 07:03:39.804761
1272,63,190,51,2026-03-29 07:03:39.804763
1272,14,122,65,2026-03-29 07:03:39.804766
1272,92,329,31,2026-03-29 07:03:39.804769
1273,29,247,53,2026-03-29 07:03:39.804785
1273,68,224,22,2026-03-29 07:03:39.804787
1273,8,172,22,2026-03-29 07:03:39.804790
1273,65,376,42,2026-03-29 07:03:39.804793
1273,48,195,85,2026-03-29 07:03:39.804798
1274,1,372,10,2026-03-29 07:03:39.804825
1274,54,223,60,2026-03-29 07:03:39.804828
1274,95,150,38,2026-03-29 07:03:39.804831
1274,92,461,40,2026-03-29 07:03:39.804833
1274,14,88,74,2026-03-29 07:03:39.804836
1275,59,76,48,2026-03-29 07:03:39.804852
1275,24,265,78,2026-03-29 07:03:39.804855
1275,23,349,33,2026-03-29 07:03:39.804858
1275,91,7,84,2026-03-29 07:03:39.804861
1275,34,251,50,2026-03-29 07:03:39.804864
1276,86,179,16,2026-03-29 07:03:39.804883
1276,65,118,89,2026-03-29 07:03:39.804887
1276,23,258,37,2026-03-29 07:03:39.804892
1276,8,204,87,2026-03-29 07:03:39.804901
1276,34,37,56,2026-03-29 07:03:39.804904
1277,81,157,30,2026-03-29 07:03:39.804920
1277,24,279,12,2026-03-29 07:03:39.804923
1277,32,342,91,2026-03-29 07:03:39.804926
1277,97,116,17,2026-03-29 07:03:39.804929
1277,53,96,89,2026-03-29 07:03:39.804932
1278,87,86,27,2026-03-29 07:03:39.804959
1278,57,120,63,2026-03-29 07:03:39.804963
1278,63,331,69,2026-03-29 07:03:39.804966
1278,74,423,41,2026-03-29 07:03:39.804969
1278,80,51,57,2026-03-29 07:03:39.804972
1279,58,432,53,2026-03-29 07:03:39.804988
1279,23,435,30,2026-03-29 07:03:39.804991
1279,54,361,59,2026-03-29 07:03:39.804994
1279,63,101,52,2026-03-29 07:03:39.804997
1279,44,298,96,2026-03-29 07:03:39.805000
1280,55,361,57,2026-03-29 07:03:39.805016
1280,25,290,99,2026-03-29 07:03:39.805019
1280,24,330,31,2026-03-29 07:03:39.805022
1280,74,239,35,2026-03-29 07:03:39.805025
1280,27,271,90,2026-03-29 07:03:39.805028
1281,75,269,32,2026-03-29 07:03:39.805044
1281,99,354,18,2026-03-29 07:03:39.805047
1281,39,161,13,2026-03-29 07:03:39.805050
1281,3,85,41,2026-03-29 07:03:39.805053
1281,34,89,95,2026-03-29 07:03:39.805055
1282,15,162,93,2026-03-29 07:03:39.805071
1282,44,332,27,2026-03-29 07:03:39.805074
1282,85,413,77,2026-03-29 07:03:39.805077
1282,86,362,100,2026-03-29 07:03:39.805079
1282,24,319,92,2026-03-29 07:03:39.805082
1283,2,476,13,2026-03-29 07:03:39.805098
1283,87,145,59,2026-03-29 07:03:39.805101
1283,77,473,93,2026-03-29 07:03:39.805104
1283,11,267,96,2026-03-29 07:03:39.805107
1283,49,40,11,2026-03-29 07:03:39.805110
1284,99,73,25,2026-03-29 07:03:39.805125
1284,91,359,66,2026-03-29 07:03:39.805128
1284,55,71,20,2026-03-29 07:03:39.805131
1284,43,110,33,2026-03-29 07:03:39.805134
1284,10,147,90,2026-03-29 07:03:39.805137
1285,24,125,93,2026-03-29 07:03:39.805153
1285,71,24,97,2026-03-29 07:03:39.805156
1285,68,54,20,2026-03-29 07:03:39.805159
1285,15,293,45,2026-03-29 07:03:39.805162
1285,69,115,51,2026-03-29 07:03:39.805164
1286,96,481,66,2026-03-29 07:03:39.805181
1286,30,358,90,2026-03-29 07:03:39.805183
1286,71,260,71,2026-03-29 07:03:39.805186
1286,23,268,47,2026-03-29 07:03:39.805189
1286,36,118,93,2026-03-29 07:03:39.805192
1287,14,399,96,2026-03-29 07:03:39.805207
1287,63,438,28,2026-03-29 07:03:39.805210
1287,34,333,67,2026-03-29 07:03:39.805213
1287,16,345,68,2026-03-29 07:03:39.805216
1287,90,274,28,2026-03-29 07:03:39.805219
1288,30,146,34,2026-03-29 07:03:39.805234
1288,4,348,22,2026-03-29 07:03:39.805237
1288,16,230,55,2026-03-29 07:03:39.805240
1288,44,157,57,2026-03-29 07:03:39.805243
1288,76,29,80,2026-03-29 07:03:39.805245
1289,90,135,68,2026-03-29 07:03:39.805261
1289,64,320,95,2026-03-29 07:03:39.805264
1289,16,473,37,2026-03-29 07:03:39.805267
1289,19,51,14,2026-03-29 07:03:39.805270
1289,34,429,24,2026-03-29 07:03:39.805273
1290,49,32,47,2026-03-29 07:03:39.805288
1290,72,204,62,2026-03-29 07:03:39.805291
1290,44,393,15,2026-03-29 07:03:39.805294
1290,74,187,95,2026-03-29 07:03:39.805297
1290,20,182,97,2026-03-29 07:03:39.805299
1291,59,339,34,2026-03-29 07:03:39.805315
1291,13,236,97,2026-03-29 07:03:39.805318
1291,21,82,43,2026-03-29 07:03:39.805321
1291,27,327,68,2026-03-29 07:03:39.805324
1291,69,111,29,2026-03-29 07:03:39.805326
1292,83,386,45,2026-03-29 07:03:39.805342
1292,45,288,56,2026-03-29 07:03:39.805345
1292,77,8,10,2026-03-29 07:03:39.805348
1292,98,269,49,2026-03-29 07:03:39.805351
1292,89,64,31,2026-03-29 07:03:39.805353
1293,30,387,99,2026-03-29 07:03:39.805369
1293,61,390,48,2026-03-29 07:03:39.805372
1293,58,420,100,2026-03-29 07:03:39.805374
1293,22,193,81,2026-03-29 07:03:39.805377
1293,48,459,67,2026-03-29 07:03:39.805380
1294,81,181,20,2026-03-29 07:03:39.805396
1294,37,263,18,2026-03-29 07:03:39.805399
1294,31,305,50,2026-03-29 07:03:39.805401
1294,47,274,79,2026-03-29 07:03:39.805404
1294,80,180,48,2026-03-29 07:03:39.805407
1295,93,369,68,2026-03-29 07:03:39.805422
1295,7,372,59,2026-03-29 07:03:39.805425
1295,75,181,33,2026-03-29 07:03:39.805428
1295,80,26,34,2026-03-29 07:03:39.805431
1295,52,154,19,2026-03-29 07:03:39.805434
1296,84,405,25,2026-03-29 07:03:39.805449
1296,56,318,37,2026-03-29 07:03:39.805451
1296,46,88,59,2026-03-29 07:03:39.805454
1296,34,221,23,2026-03-29 07:03:39.805457
1296,87,484,62,2026-03-29 07:03:39.805460
1297,57,25,41,2026-03-29 07:03:39.805475
1297,22,360,29,2026-03-29 07:03:39.805478
1297,52,81,73,2026-03-29 07:03:39.805481
1297,38,222,46,2026-03-29 07:03:39.805483
1297,49,130,16,2026-03-29 07:03:39.805486
1298,67,480,86,2026-03-29 07:03:39.805501
1298,47,256,21,2026-03-29 07:03:39.805504
1298,63,387,79,2026-03-29 07:03:39.805507
1298,73,276,36,2026-03-29 07:03:39.805510
1298,15,304,93,2026-03-29 07:03:39.805513
1299,56,180,89,2026-03-29 07:03:39.805528
1299,94,232,35,2026-03-29 07:03:39.805531
1299,68,448,19,2026-03-29 07:03:39.805534
1299,92,265,16,2026-03-29 07:03:39.805537
1299,36,129,43,2026-03-29 07:03:39.805539
1300,56,487,83,2026-03-29 07:03:39.805555
1300,91,330,53,2026-03-29 07:03:39.805558
1300,64,426,27,2026-03-29 07:03:39.805561
1300,29,49,18,2026-03-29 07:03:39.805563
1300,12,197,68,2026-03-29 07:03:39.805566
1301,68,108,26,2026-03-29 07:03:39.805582
1301,10,19,42,2026-03-29 07:03:39.805585
1301,51,181,50,2026-03-29 07:03:39.805587
1301,42,1,84,2026-03-29 07:03:39.805590
1301,61,337,82,2026-03-29 07:03:39.805593
1302,44,256,76,2026-03-29 07:03:39.805608
1302,23,299,89,2026-03-29 07:03:39.805611
1302,54,387,92,2026-03-29 07:03:39.805614
1302,49,349,21,2026-03-29 07:03:39.805617
1302,52,17,61,2026-03-29 07:03:39.805619
1303,18,363,55,2026-03-29 07:03:39.805635
1303,64,108,64,2026-03-29 07:03:39.805637
1303,87,68,13,2026-03-29 07:03:39.805640
1303,2,297,51,2026-03-29 07:03:39.805643
1303,13,257,88,2026-03-29 07:03:39.805646
1304,45,347,82,2026-03-29 07:03:39.805661
1304,23,288,80,2026-03-29 07:03:39.805664
1304,30,406,36,2026-03-29 07:03:39.805667
1304,36,496,60,2026-03-29 07:03:39.805670
1304,13,116,28,2026-03-29 07:03:39.805672
1305,6,463,18,2026-03-29 07:03:39.805744
1305,21,488,24,2026-03-29 07:03:39.805747
1305,23,81,32,2026-03-29 07:03:39.805750
1305,13,232,27,2026-03-29 07:03:39.805755
1305,71,84,15,2026-03-29 07:03:39.805759
1306,73,328,72,2026-03-29 07:03:39.805787
1306,69,263,25,2026-03-29 07:03:39.805790
1306,97,156,25,2026-03-29 07:03:39.805793
1306,62,164,60,2026-03-29 07:03:39.805796
1306,38,32,71,2026-03-29 07:03:39.805798
1307,30,446,83,2026-03-29 07:03:39.805815
1307,7,194,45,2026-03-29 07:03:39.805818
1307,1,398,31,2026-03-29 07:03:39.805821
1307,65,390,87,2026-03-29 07:03:39.805824
1307,93,114,12,2026-03-29 07:03:39.805827
1308,43,309,85,2026-03-29 07:03:39.805843
1308,25,116,32,2026-03-29 07:03:39.805846
1308,65,269,49,2026-03-29 07:03:39.805848
1308,51,347,46,2026-03-29 07:03:39.805851
1308,42,431,37,2026-03-29 07:03:39.805854
1309,4,481,18,2026-03-29 07:03:39.805885
1309,61,141,16,2026-03-29 07:03:39.805890
1309,38,75,74,2026-03-29 07:03:39.805893
1309,20,388,49,2026-03-29 07:03:39.805896
1309,92,183,12,2026-03-29 07:03:39.805899
1310,16,306,86,2026-03-29 07:03:39.805916
1310,28,38,80,2026-03-29 07:03:39.805919
1310,100,236,66,2026-03-29 07:03:39.805922
1310,72,297,11,2026-03-29 07:03:39.805925
1310,3,455,40,2026-03-29 07:03:39.805928
1311,70,191,59,2026-03-29 07:03:39.805944
1311,99,122,83,2026-03-29 07:03:39.805947
1311,59,285,36,2026-03-29 07:03:39.805950
1311,15,169,35,2026-03-29 07:03:39.805952
1311,94,135,11,2026-03-29 07:03:39.805955
1312,57,81,14,2026-03-29 07:03:39.805971
1312,31,314,36,2026-03-29 07:03:39.805974
1312,45,233,42,2026-03-29 07:03:39.805977
1312,75,365,91,2026-03-29 07:03:39.805980
1312,4,393,40,2026-03-29 07:03:39.805983
1313,23,365,21,2026-03-29 07:03:39.805999
1313,60,318,43,2026-03-29 07:03:39.806002
1313,75,395,66,2026-03-29 07:03:39.806007
1313,69,204,98,2026-03-29 07:03:39.806012
1313,46,240,20,2026-03-29 07:03:39.806017
1314,27,18,75,2026-03-29 07:03:39.806036
1314,65,249,58,2026-03-29 07:03:39.806039
1314,25,372,30,2026-03-29 07:03:39.806042
1314,45,330,29,2026-03-29 07:03:39.806045
1314,100,257,16,2026-03-29 07:03:39.806048
1315,20,262,79,2026-03-29 07:03:39.806064
1315,22,205,84,2026-03-29 07:03:39.806067
1315,79,484,32,2026-03-29 07:03:39.806069
1315,30,400,87,2026-03-29 07:03:39.806072
1315,41,499,58,2026-03-29 07:03:39.806075
1316,38,499,90,2026-03-29 07:03:39.806095
1316,79,317,37,2026-03-29 07:03:39.806100
1316,9,349,59,2026-03-29 07:03:39.806105
1316,64,272,55,2026-03-29 07:03:39.806117
1316,24,498,29,2026-03-29 07:03:39.806120
1317,9,461,16,2026-03-29 07:03:39.806137
1317,58,152,40,2026-03-29 07:03:39.806140
1317,61,401,31,2026-03-29 07:03:39.806143
1317,67,483,48,2026-03-29 07:03:39.806146
1317,14,185,43,2026-03-29 07:03:39.806149
1318,27,367,54,2026-03-29 07:03:39.806165
1318,70,476,19,2026-03-29 07:03:39.806168
1318,87,259,81,2026-03-29 07:03:39.806171
1318,43,81,96,2026-03-29 07:03:39.806174
1318,19,349,34,2026-03-29 07:03:39.806177
1319,12,476,64,2026-03-29 07:03:39.806193
1319,11,101,96,2026-03-29 07:03:39.806196
1319,55,238,37,2026-03-29 07:03:39.806199
1319,42,309,97,2026-03-29 07:03:39.806202
1319,87,-5,34,2026-03-29 07:03:39.806204
1320,56,326,79,2026-03-29 07:03:39.806220
1320,84,337,96,2026-03-29 07:03:39.806223
1320,92,277,69,2026-03-29 07:03:39.806225
1320,12,469,13,2026-03-29 07:03:39.806228
1320,25,302,49,2026-03-29 07:03:39.806231
1321,82,153,48,2026-03-29 07:03:39.806246
1321,49,133,14,2026-03-29 07:03:39.806249
1321,44,481,41,2026-03-29 07:03:39.806252
1321,16,23,32,2026-03-29 07:03:39.806255
1321,9,43,21,2026-03-29 07:03:39.806258
1322,36,89,88,2026-03-29 07:03:39.806273
1322,60,166,42,2026-03-29 07:03:39.806276
1322,96,323,64,2026-03-29 07:03:39.806279
1322,98,379,37,2026-03-29 07:03:39.806282
1322,39,83,47,2026-03-29 07:03:39.806285
1323,71,140,32,2026-03-29 07:03:39.806300
1323,23,348,24,2026-03-29 07:03:39.806303
1323,97,462,16,2026-03-29 07:03:39.806306
1323,83,61,51,2026-03-29 07:03:39.806308
1323,24,166,27,2026-03-29 07:03:39.806311
1324,14,57,10,2026-03-29 07:03:39.806327
1324,67,435,51,2026-03-29 07:03:39.806329
1324,8,65,85,2026-03-29 07:03:39.806332
1324,75,154,58,2026-03-29 07:03:39.806335
1324,6,495,63,2026-03-29 07:03:39.806338
1325,9,321,72,2026-03-29 07:03:39.806354
1325,2,354,51,2026-03-29 07:03:39.806357
1325,73,235,38,2026-03-29 07:03:39.806359
1325,20,499,72,2026-03-29 07:03:39.806362
1325,39,143,91,2026-03-29 07:03:39.806365
1326,1,315,72,2026-03-29 07:03:39.806380
1326,78,290,65,2026-03-29 07:03:39.806383
1326,6,397,58,2026-03-29 07:03:39.806386
1326,16,149,51,2026-03-29 07:03:39.806389
1326,76,5,13,2026-03-29 07:03:39.806392
1327,23,453,21,2026-03-29 07:03:39.806407
1327,13,170,25,2026-03-29 07:03:39.806410
1327,39,212,28,2026-03-29 07:03:39.806413
1327,84,326,48,2026-03-29 07:03:39.806416
1327,18,213,11,2026-03-29 07:03:39.806418
1328,45,298,15,2026-03-29 07:03:39.806434
1328,2,64,58,2026-03-29 07:03:39.806437
1328,29,54,74,2026-03-29 07:03:39.806440
1328,43,401,32,2026-03-29 07:03:39.806443
1328,85,299,21,2026-03-29 07:03:39.806446
1329,38,436,34,2026-03-29 07:03:39.806461
1329,84,204,98,2026-03-29 07:03:39.806464
1329,5,265,15,2026-03-29 07:03:39.806467
1329,99,264,85,2026-03-29 07:03:39.806470
1329,33,120,37,2026-03-29 07:03:39.806473
1330,8,286,69,2026-03-29 07:03:39.806488
1330,49,115,60,2026-03-29 07:03:39.806491
1330,3,487,68,2026-03-29 07:03:39.806494
1330,99,42,36,2026-03-29 07:03:39.806497
1330,63,434,32,2026-03-29 07:03:39.806499
1331,37,246,30,2026-03-29 07:03:39.806515
1331,14,481,64,2026-03-29 07:03:39.806517
1331,63,207,77,2026-03-29 07:03:39.806520
1331,17,11,10,2026-03-29 07:03:39.806523
1331,20,473,100,2026-03-29 07:03:39.806526
1332,35,123,18,2026-03-29 07:03:39.806541
1332,10,373,44,2026-03-29 07:03:39.806544
1332,39,99,16,2026-03-29 07:03:39.806547
1332,11,445,64,2026-03-29 07:03:39.806550
1332,52,340,64,2026-03-29 07:03:39.806553
1333,1,39,52,2026-03-29 07:03:39.806569
1333,75,289,58,2026-03-29 07:03:39.806573
1333,92,105,22,2026-03-29 07:03:39.806575
1333,91,479,16,2026-03-29 07:03:39.806578
1333,73,210,13,2026-03-29 07:03:39.806581
1334,59,359,73,2026-03-29 07:03:39.806597
1334,6,489,53,2026-03-29 07:03:39.806599
1334,14,245,53,2026-03-29 07:03:39.806602
